title,artistName,yearAsString,genre,image,brightness,blockCount,colorCount,pink,brown,yellow,blue,gray,purple,black,orange,green,white,red,mean_b_gradients_horiz,mean_g_gradients_horiz,mean_r_gradients_horiz,mean_b_gradients_vert,mean_g_gradients_vert,mean_r_gradients_vert
Black and White,Herrera Carmen,1952,abstract,https://uploads6.wikiart.org/images/carmen-herrera/black-and-white-1952.jpg,74.87058823529411,2,3,0.0,9.241116751269034,0.0,0.0,4.880710659898478,0.0,8.944162436548224,0.0,0.0,76.93401015228426,0.0,0.0013807020338803037,0.001390076988879384,0.0013830522900154265,0.011108144192256341,0.0111906170979717,0.011140867702196036
Irlanda,Herrera Carmen,1952,abstract,https://uploads7.wikiart.org/images/carmen-herrera/irlanda-1952.jpg,87.75409163665466,2,1,0.0,4.622448979591836,0.0,0.0,0.7602040816326531,0.0,0.18877551020408165,0.0,0.0,94.42857142857143,0.0,0.0024453614549900657,0.00245474071801166,0.00256,0.018490754622688656,0.018549465240641713,0.01936159079016222
Tondo3Colors,Herrera Carmen,1958,abstract,https://uploads3.wikiart.org/images/carmen-herrera/tondo3colors-1958.jpg,64.95129411764707,4,4,0.0,6.944999999999999,13.572500000000002,0.0,2.7075,0.0,20.9425,0.06,0.0,55.7725,0.0,0.009443736053554351,0.0015869311551925322,0.010032808710950502,0.008869267788251202,0.008150381607462545,0.006331542594013815
Red with White Triangle,Herrera Carmen,1961,abstract,https://uploads5.wikiart.org/images/carmen-herrera/red-with-white-triangle-1961.jpg,45.6291802832244,1,2,0.0,0.003472222222222222,0.0,0.0,0.3298611111111111,0.0,0.0,43.45833333333333,0.0,3.1909722222222223,53.017361111111114,0.0032538681187329836,0.004578117756142791,0.015340741469171009,0.005503685503685503,0.015013404825737266,0.024390243902439025
Blanco y Verde,Herrera Carmen,1966,abstract,https://uploads5.wikiart.org/images/carmen-herrera/blanco-y-verde-1966.jpg,85.58051198257081,3,1,0.0,2.3194444444444446,0.0,0.0,2.7555555555555555,0.0,0.005555555555555556,0.0,0.0,94.91944444444445,0.0,0.013464788732394366,0.008611345296880646,0.005120239328040501,0.007162383816293056,0.003597758773223238,0.011855905152758778
Amarillo,Herrera Carmen,1971,abstract,https://uploads8.wikiart.org/images/carmen-herrera/amarillo-1971.jpg,79.14992241500917,3,1,0.0,0.07194244604316546,93.90287769784173,0.0,2.805755395683453,0.0,0.0,0.07553956834532374,0.0,3.143884892086331,0.0,0.01027170311464546,0.05620094191522763,0.02436239055957366,0.001444669170759896,0.0026666666666666666,0.001564945226917058
Cobalt,Herrera Carmen,1982,abstract,https://uploads6.wikiart.org/images/carmen-herrera/cobalt-1982.jpg,67.90454545454546,1,3,0.0,0.12373737373737373,0.0,32.02777777777778,13.734848484848486,0.0,0.0,0.0,0.0,54.11363636363637,0.0,0.014779270633397313,0.015019709120565447,0.014193130265716137,0.016565971545507697,0.01782344306982596,0.016886298920601284
Blue with Orange,Herrera Carmen,1984,abstract,https://uploads7.wikiart.org/images/carmen-herrera/blue-with-orange-1984.jpg,43.41449124028309,2,4,0.0,0.5029585798816568,0.0,34.485207100591715,13.334319526627219,0.0029585798816568047,0.0,41.133136094674555,0.0,10.242603550295858,0.29881656804733725,0.0027070643968972875,0.004941667940292424,0.006530366202843221,0.005172235440157236,0.005202223695618912,0.010033782080371098
Yesterday,Herrera Carmen,1987,abstract,https://uploads0.wikiart.org/images/carmen-herrera/yesterday-1987.jpg,16.734852941176474,2,1,0.0,96.71875,0.0,0.0,0.771875,0.0,0.0,0.0,0.0,2.5093750000000004,0.0,0.003519496156339724,0.0025643460917466046,0.0026400704018773834,0.006246503822487414,0.022550691680879288,0.01852212906999415
"More yellow, less green",Herrera Carmen,1989,abstract,https://uploads4.wikiart.org/images/carmen-herrera/more-yellow-less-green-1989.jpg!Large.jpg,83.87673796791444,2,2,0.0,3.0075757575757573,87.52777777777779,0.0,9.446969696969697,0.0,0.0,0.017676767676767676,0.0,0.0,0.0,0.003452842682811465,0.009369794558578568,0.012915129151291513,0.0023619722468261,0.006981933347729072,0.011743450767841012
Black and Yellow,Herrera Carmen,2009,abstract,https://uploads7.wikiart.org/images/carmen-herrera/black-and-yellow-2009.jpg!Large.jpg,41.09311185614142,4,2,0.0,0.5492227979274612,50.27720207253886,0.0,0.2461139896373057,0.0,47.181347150259064,1.5207253886010363,0.0,0.22538860103626943,0.0,0.005531946072684642,0.005539861320027883,0.00555473808122425,0.0021160932540406434,0.007450752344261104,0.0032094532988073965
Encounter,Herrera Carmen,2009,abstract,https://uploads0.wikiart.org/images/carmen-herrera/encounter-2009.jpg,27.696935658685582,4,2,0.0,2.1432160804020097,0.0,81.93467336683416,0.6608040201005025,0.0,0.002512562814070352,0.0,0.0,15.258793969849247,0.0,0.0012857142857142856,0.003292920221523724,0.00958320657134165,0.007467532467532467,0.0003483453595421747,0.004612031828087781
Einschlüsse,Honegger Gottfried,1955,abstract,https://uploads6.wikiart.org/images/gottfried-honegger/einschl-sse-1955.jpg,34.81899386017033,4,3,0.0,62.42424242424243,0.0,0.0,10.93939393939394,0.0,0.0,22.737373737373737,0.0,3.8989898989898992,0.0,0.0053209555077550095,0.004019754220741932,0.01187948350071736,0.007994103639868466,0.0022372648003671407,0.0076546762589928055
Composition,Honegger Gottfried,1959,abstract,https://uploads6.wikiart.org/images/gottfried-honegger/composition-1959.jpg,20.475593654547247,1,2,0.0,85.92462311557789,0.0,0.0,13.881909547738694,0.0,0.1934673366834171,0.0,0.0,0.0,0.0,0.0033675476171233063,0.004800431499460626,0.0028636265398746487,0.0022957461174881837,0.0035624645777669823,0.00037869566393464795
Onata,Honegger Gottfried,1959,abstract,https://uploads0.wikiart.org/images/gottfried-honegger/onata-1959.jpg,36.80508823529412,1,1,0.0,96.155,0.0,0.0,0.2375,0.0,0.0,3.6075000000000004,0.0,0.0,0.0,0.0040799561883899235,0.0069429198682766195,0.005628976994615761,0.002564459930313589,0.001893939393939394,0.0034208783932906644
Bise Autage,Honegger Gottfried,1965,abstract,https://uploads6.wikiart.org/images/gottfried-honegger/bise-autage-1965.jpg,85.67173312277932,1,1,0.0,0.006711409395973153,0.0,0.0,4.630872483221476,0.0,0.0,0.0,0.0,95.36241610738256,0.0,0.009046624913013222,7.230657989877079e-05,0.004034291477559254,0.006227606210544276,0.003032062447584027,0.0029909052066166147
Bise Autage,Honegger Gottfried,1966,abstract,https://uploads6.wikiart.org/images/gottfried-honegger/bise-autage-1966.jpg,78.42343540155788,3,2,0.0,1.2397260273972603,0.0,0.0,86.07534246575342,0.0,0.0,0.0,0.0,12.684931506849315,0.0,0.012229261824075438,0.013007284079084287,0.0009715994020926756,0.013337398064171939,0.012246784256335208,0.0030298321939092603
Bise Autage,Honegger Gottfried,1967,abstract,https://uploads6.wikiart.org/images/gottfried-honegger/bise-autage-1967.jpg,83.06384553821529,3,2,0.0,1.778061224489796,0.0,0.0,17.900510204081634,0.0,0.0,0.0,0.0,80.32142857142858,0.0,0.003963535473642489,0.0026708619932679645,0.006967363403006967,0.002342348936793178,0.004002056102217653,0.0016934177587984098
P. 449,Honegger Gottfried,1967,abstract,https://uploads0.wikiart.org/images/gottfried-honegger/p-449-1967.jpg!Large.jpg,60.72526127202149,2,3,0.0,48.743654822335024,0.0,0.0,0.7741116751269036,0.0,0.0,16.941624365482234,0.0,33.54060913705584,0.0,0.0,0.0,0.0,0.004532211071544189,0.004571241990122852,0.004478208716513395
Tableau Relief P. 517,Honegger Gottfried,1968,abstract,https://uploads6.wikiart.org/images/gottfried-honegger/tableau-relief-p-517-1968.jpg,36.18128794665074,2,3,0.0,67.4771573604061,0.0,0.0,18.32994923857868,0.0,0.06598984771573604,0.0,0.0,14.126903553299492,0.0,0.0044868706335822696,0.006718105627244912,0.005691163892361339,0.0059219380888290716,0.004347683959334445,0.007938822462007064
D-562,Honegger Gottfried,1969,abstract,https://uploads0.wikiart.org/images/gottfried-honegger/d-562-1969.jpg,89.381589682853,11,1,0.0,4.47986577181208,0.0,0.0,0.7214765100671141,0.0,0.0,0.0,0.0,94.79865771812081,0.0,0.01578112609040444,0.01774520204455589,0.014451988360814743,0.014156108243391209,0.00031298904538341156,0.0067927683143484165
Ohne Titel,Honegger Gottfried,1969,abstract,https://uploads5.wikiart.org/images/gottfried-honegger/ohne-titel-1969.jpg,76.79493784441883,9,2,0.0,10.823529411764705,0.29084967320261434,0.7026143790849674,3.3529411764705883,0.0,2.764705882352941,1.715686274509804,0.0,77.2875816993464,3.062091503267974,0.0005515516987792322,0.008702414457117464,0.0021047967209482663,0.005867158671586716,0.0010773460138197488,0.008790149098731548
Tableau P-538 de secours,Honegger Gottfried,1969,abstract,https://uploads1.wikiart.org/images/gottfried-honegger/tableau-p-538-de-secours-1969.jpg,31.6078431372549,6,2,0.0,72.27638190954774,0.0,0.0,26.675879396984925,0.0,0.0,0.0,0.0,1.0477386934673367,0.0,0.004928103692702356,0.002880614531099968,0.0006053268765133172,0.002710306024427062,0.0016361256544502618,0.0031245458508937654
Tableau-Relief P 731,Honegger Gottfried,1974,abstract,https://uploads6.wikiart.org/images/gottfried-honegger/tableau-relief-p-731-1974.jpg!Large.jpg,32.906696078431374,1,2,0.0,64.7925,0.0,0.0,35.205,0.0,0.0,0.0,0.0,0.0025,0.0,0.006458905215565962,0.0031483773747376354,0.0020186795144402875,0.004577464788732394,0.0039856840735318045,0.005445531142477852
P. 726,Honegger Gottfried,1977,abstract,https://uploads0.wikiart.org/images/gottfried-honegger/p-726-1977.jpg!Large.jpg,33.77416494235885,2,2,0.0,56.36180904522613,0.0,0.0,43.5,0.0,0.0,0.0,0.0,0.13819095477386936,0.0,0.005993582093510489,0.0032664117272147865,0.004405870955755501,0.004861849096705632,0.0058734419432854065,0.002950087705310158
Étude A-22,Honegger Gottfried,1979,abstract,https://uploads4.wikiart.org/images/gottfried-honegger/tude-a-22-1979.jpg,43.55108823529412,2,1,0.0,3.4549999999999996,0.0,0.0,0.0,0.0,0.0,95.16250000000001,0.0,0.0,1.3825,0.005783895566757141,0.0001274534794799898,0.007993885155578202,0.007971108797501302,0.00012586532410320956,0.0012890244285849028
Komposition Z.972,Honegger Gottfried,1988,abstract,https://uploads5.wikiart.org/images/gottfried-honegger/komposition-z-972-1988-1.jpg,86.51186423808103,1,2,0.0,0.5532994923857868,0.0,0.0,14.875634517766498,0.0,0.434010152284264,0.0,0.0,84.13705583756345,0.0,0.010707128542799885,0.005368098159509203,0.007753324983598735,0.005280915358662168,0.0031485831375880854,0.004896083133493205
Komposition Z.972,Honegger Gottfried,1988,abstract,https://uploads3.wikiart.org/images/gottfried-honegger/komposition-z-972-1988.jpg,86.51186423808103,1,2,0.0,0.5532994923857868,0.0,0.0,14.875634517766498,0.0,0.434010152284264,0.0,0.0,84.13705583756345,0.0,0.010707128542799885,0.005368098159509203,0.007753324983598735,0.005280915358662168,0.0031485831375880854,0.004896083133493205
Étude A-53,Honegger Gottfried,1989,abstract,https://uploads4.wikiart.org/images/gottfried-honegger/tude-a-53-1989.jpg,22.977761355798602,2,2,0.0,85.6608040201005,0.0,0.0,14.339195979899497,0.0,0.0,0.0,0.0,0.0,0.0,0.006113955287098081,0.005235795140297187,0.004167572660723345,0.003218138599378314,0.004880636604774536,0.0010700724887814982
P-1141,Honegger Gottfried,1993,abstract,https://uploads1.wikiart.org/images/gottfried-honegger/p-1141-1993.jpg,23.22617991920386,2,2,0.0,92.86934673366835,0.0,0.0,0.7361809045226131,0.0,0.0,0.0,0.0,6.394472361809045,0.0,0.005738965802863567,0.005828276152136033,0.0058490110950313555,0.00681805049979777,0.008265916285613788,0.00817358579324944
Ohne Titel,Honegger Gottfried,2003,abstract,https://uploads5.wikiart.org/images/gottfried-honegger/ohne-titel-2003.jpg!Large.jpg,59.05191076430572,4,5,0.0,1.2270408163265305,15.920918367346939,14.497448979591837,27.938775510204085,0.0,0.0,0.37244897959183676,0.0,25.55357142857143,14.489795918367346,0.004504650484492984,0.00689978563772776,0.00328154299491026,0.0041797621747723815,0.006842913412110288,0.0038824553182943973
Untitled,Honegger Gottfried,,abstract,https://uploads7.wikiart.org/images/gottfried-honegger/untitled.jpg,78.46359247216475,4,2,0.0,0.7286432160804021,0.0,0.0,17.007537688442213,0.0,0.0,2.130653266331658,0.0,80.13316582914572,0.0,0.004805843906189927,0.0049330858649995115,0.00456222092797515,0.005685377017586124,0.010105448154657293,0.005577299412915852
"Chaos, Nr. 2",Klint Hilma at,1906,abstract,https://uploads1.wikiart.org/images/hilma-af-klint/chaos-nr-2-1906.jpg,49.399774212715386,5,2,0.0,29.963636363636365,0.3151515151515152,0.0,66.5090909090909,0.0,0.09696969696969697,0.2636363636363636,0.0,2.8515151515151516,0.0,0.0019955654101995565,0.005270343207289583,0.005011736344604454,0.004977174740045651,0.007244995233555767,0.0016231699554423934
They tens mainstay IV,Klint Hilma at,1907,abstract,https://uploads3.wikiart.org/images/hilma-af-klint/they-tens-mainstay-iv-1907.jpg!Large.jpg,58.64319060957717,15,4,0.0,17.629251700680275,2.1904761904761907,0.0,28.73809523809524,0.0,1.0136054421768708,32.942176870748305,0.0,17.482993197278912,0.003401360544217687,0.008434523376717807,0.004140255743230865,0.005738723590905768,0.008158677206468925,0.0024587155963302753,0.0006948253794112269
The Ten Largest,Klint Hilma at,1907,abstract,https://uploads6.wikiart.org/images/hilma-af-klint/the-ten-largest-1907.jpg,59.5201921828334,16,2,0.0,3.1357615894039736,3.5066225165562916,0.0,67.67218543046357,0.0,0.04966887417218543,1.1026490066225165,0.0,24.533112582781456,0.0,0.008855132826992405,0.004688877137317116,0.002390914524805738,0.006600891822618588,0.0025487627880632943,0.0008464115676247576
"De tio största, n° 2 Barnaaldern",Klint Hilma at,1907,abstract,https://uploads3.wikiart.org/images/hilma-af-klint/de-tio-st-rsta-n-2-barnaaldern-1907.jpg!Large.jpg,44.54750326797385,10,4,0.0,22.953333333333333,0.0,0.0,62.63999999999999,0.0,7.95,6.363333333333333,0.0,0.09333333333333334,0.0,0.0037791534696228046,0.008411623334061612,0.007182907611683219,0.006593963986812072,0.00936088983517492,0.004542600731247922
"De Tio Största, n°10 Alderdomen",Klint Hilma at,1907,abstract,https://uploads3.wikiart.org/images/hilma-af-klint/de-tio-st-rsta-n-10-alderdomen-1907.jpg,65.19926470588236,8,2,0.0,8.588815789473685,0.0,0.0,80.73684210526316,0.0,2.6381578947368425,4.407894736842105,0.0,3.6282894736842106,0.0,0.0035232657028307617,0.009937837395714052,0.010453989798929308,0.0033304551622055016,0.004061839433000373,0.00951034571391852
The Swan (No. 17),Klint Hilma at,1915,"abstract, symbolic painting",https://uploads7.wikiart.org/00140/images/hilma-af-klint/hilma-af-klint-svanen.jpg!Large.jpg,40.24227450980392,4,2,0.0,81.975,0.0025,0.0,9.775,0.0,0.005,3.405,0.0,4.8375,0.0,0.00423348300192431,0.007619281698362469,9.24869747510559e-05,0.005282498851630684,0.004394029106547415,0.0015372549019607843
"Altarpiece No. 1, Group X",Klint Hilma at,1915,abstract,https://uploads5.wikiart.org/images/hilma-af-klint/altar-painting-1915.jpg,34.57180885599273,2,3,0.0,15.132450331125828,0.076158940397351,0.0,52.831125827814574,0.0,30.890728476821195,0.039735099337748346,0.0,1.029801324503311,0.0,0.0036884441828526583,0.009397149000557457,0.0038370253164556963,0.0023303578481712614,0.0027222867208455104,0.0022285009351744995
The Swan (No. 16),Klint Hilma at,1915,abstract,https://uploads5.wikiart.org/images/hilma-af-klint/the-swan-no-16-1915.jpg,25.640191050779286,5,3,0.0,18.433333333333334,0.0,0.0,23.607692307692307,0.0,52.99230769230769,0.0,0.0,4.966666666666667,0.0,0.0033783783783783786,0.002831835094998189,0.006981532719902194,0.0005748227629814141,6.666666666666667e-05,0.005494146118124142
"Forwards, Parcifal Series, Group 2, Section 4: The Convolute of the Physical Plane",Klint Hilma at,1916,abstract,https://uploads6.wikiart.org/images/hilma-af-klint/forwards-parcifal-series-group-2-section-4-the-convolute-of-the-physical-plane-1916.jpg,80.92842146959795,2,3,0.0,0.027777777777777776,0.0,0.0,8.063131313131313,0.0,0.0,33.611111111111114,0.0,58.29797979797979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Atom Series, No. 8: Atom on the ether plane is in constant change between rest and activity. At the rest it pulls itself inwards. This affects the earthly atom as giving of force.",Klint Hilma at,1917,abstract,https://uploads5.wikiart.org/images/hilma-af-klint/atom-series-no-8-atom-on-the-ether-plane-is-in-constant-change-between-rest-and-activity-at-the-1917.jpg,82.26988944513977,3,2,0.0,3.6542553191489366,0.0,0.0,21.555851063829788,0.0,2.018617021276596,0.7420212765957447,0.0,71.65425531914894,0.375,0.0012462285189557916,0.0030935001737921446,0.0013306719893546241,0.007513862913016373,0.0001745931978490118,0.0020105110930831362
"The Mahatmas Present Standing Point, Series II, No. 2a",Klint Hilma at,1920,abstract,https://uploads6.wikiart.org/images/hilma-af-klint/the-mahatmas-present-standing-point-series-ii-no-2a-1920.jpg,75.01294907224634,2,2,0.0,3.5671140939597312,0.0,0.0,1.516778523489933,0.0,17.342281879194633,0.0,0.0,77.5738255033557,0.0,0.003924322538003965,0.009876115394611452,0.008314806580702534,0.0010473397570171764,0.0035622050048980318,0.006519742883379247
"Series VII, No. 7d",Klint Hilma at,1920,abstract,https://uploads7.wikiart.org/images/hilma-af-klint/series-vii-no-7d-1920.jpg,83.15753756047873,3,3,0.0,3.2175324675324677,1.5811688311688312,0.0,17.11038961038961,0.0,1.262987012987013,8.146103896103895,0.0,68.68181818181817,0.0,0.003682219419924338,0.009895913449212942,0.002824423560827813,0.0007803736038628494,0.006921783842578859,0.00877020102483248
"Series No. VII, No. 3f",Klint Hilma at,1920,abstract,https://uploads1.wikiart.org/images/hilma-af-klint/series-no-vii-no-3f-1920.jpg,81.74090011843663,4,2,0.0,0.9697986577181208,1.0369127516778522,0.0,14.359060402684564,0.0,0.0,0.2651006711409396,0.0,83.36912751677852,0.0,0.0011665208515602217,0.0011935208866155158,0.008500740114189047,0.006997480906873525,0.002581373774855806,0.0062865202498488815
Wheat and Wormwood,Klint Hilma at,1922,abstract,https://uploads0.wikiart.org/images/hilma-af-klint/wheat-and-wormwood-1922.jpg!Large.jpg,80.82285714285715,2,3,0.0,2.032142857142857,0.0,0.0,21.0,0.0,0.0,8.653571428571428,0.0,64.44642857142857,3.867857142857143,0.008614072494669509,0.010413554692501386,0.004299595837991229,0.0014791649057560646,0.008579477548232883,0.0012814488915467088
Untitled,Klint Hilma at,,abstract,https://uploads6.wikiart.org/images/hilma-af-klint/untitled(1).jpg!Large.jpg,45.59861277844471,13,3,0.0,43.785714285714285,0.0,0.0,42.06122448979592,0.0,4.401360544217687,7.976190476190475,0.0,1.7755102040816328,0.0,0.007975123468081215,0.005430794070159988,0.002819376807879609,0.00032871909127433433,0.004082533377468829,0.0005139312066370544
